Date,User_ID,Session_Duration,Page_Views,Source,Medium,Campaign,Device_Category,Country,New_User,Conversions,Revenue
6/29/2023,8814,333,2,Social,Social Media,,Mobile,India,1,0,0
6/5/2023,8815,454,9,Referral,Social Media,,Desktop,Germany,0,0,0
6/26/2023,8816,155,9,Social,Organic Search,,Desktop,Germany,0,1,132
6/17/2023,8817,162,9,Organic,Referral,Winter Campaign,Mobile,India,0,3,219
6/30/2023,8818,592,5,Direct,Organic Search,Summer Sale,Desktop,Germany,0,1,124
6/20/2023,8819,256,5,Social,Organic Search,Spring Promo,Mobile,India,0,0,0
6/18/2023,8820,304,2,Organic,Organic Search,Summer Sale,Mobile,UK,0,1,93
6/11/2023,8821,106,6,Direct,Social Media,Winter Campaign,Mobile,USA,1,1,86
6/8/2023,8822,313,9,Social,Social Media,Spring Promo,Desktop,France,1,3,228
6/10/2023,8823,398,6,Organic,Social Media,Spring Promo,Tablet,India,1,0,0
6/28/2023,8824,68,6,Referral,Organic Search,Winter Campaign,Mobile,Australia,1,2,118
6/13/2023,8825,85,4,Referral,Social Media,Spring Promo,Desktop,India,1,1,67
6/1/2023,8826,378,4,Social,Social Media,Summer Sale,Mobile,Canada,1,0,0
6/29/2023,8827,420,10,Social,Organic Search,,Mobile,Australia,0,3,351
6/23/2023,8828,240,2,Direct,Direct,Spring Promo,Desktop,India,1,2,202
6/26/2023,8829,305,3,Social,Social Media,,Desktop,Germany,0,2,246
6/7/2023,8830,328,1,Organic,Social Media,Summer Sale,Mobile,UK,1,1,119
6/8/2023,8831,185,2,Direct,Referral,Winter Campaign,Desktop,USA,1,2,150
6/19/2023,8832,452,7,Direct,Direct,Spring Promo,Desktop,USA,0,3,186
6/16/2023,8833,222,4,Referral,Organic Search,Spring Promo,Mobile,Germany,0,0,0
6/12/2023,8834,512,3,Organic,Referral,,Desktop,Canada,1,2,128
6/6/2023,8835,155,1,Referral,Organic Search,Spring Promo,Mobile,Australia,0,2,160
6/21/2023,8836,345,5,Organic,Organic Search,Spring Promo,Mobile,France,0,0,0
6/24/2023,8837,257,10,Direct,Direct,Spring Promo,Desktop,Germany,1,2,174
6/18/2023,8838,75,4,Organic,Referral,Spring Promo,Desktop,Australia,1,3,171
6/10/2023,8839,453,7,Referral,Organic Search,,Tablet,UK,0,2,158
6/10/2023,8840,142,6,Direct,Social Media,Summer Sale,Desktop,Australia,1,3,348
6/14/2023,8841,219,9,Referral,Social Media,Summer Sale,Mobile,USA,0,0,0
6/29/2023,8842,512,8,Direct,Referral,Winter Campaign,Mobile,Canada,0,2,140
6/24/2023,8843,458,4,Social,Social Media,Spring Promo,Tablet,India,1,0,0
6/23/2023,8844,168,7,Direct,Referral,Winter Campaign,Desktop,Germany,0,2,142
6/7/2023,8845,395,2,Social,Direct,Winter Campaign,Desktop,UK,0,0,0
6/19/2023,8846,581,6,Direct,Referral,Summer Sale,Mobile,Australia,1,2,246
6/5/2023,8847,360,10,Social,Direct,,Mobile,Canada,1,2,190
6/8/2023,8848,158,3,Referral,Social Media,Spring Promo,Desktop,India,0,0,0
6/25/2023,8849,422,6,Referral,Direct,Spring Promo,Desktop,USA,0,0,0
6/10/2023,8850,132,2,Referral,Social Media,,Mobile,USA,1,3,264
6/21/2023,8851,539,5,Organic,Organic Search,,Mobile,France,1,2,234
6/23/2023,8852,441,10,Organic,Direct,,Desktop,USA,0,0,0
6/14/2023,8853,472,3,Organic,Organic Search,,Tablet,Australia,1,3,303
6/13/2023,8854,437,5,Direct,Organic Search,Winter Campaign,Desktop,Canada,1,2,158
6/27/2023,8855,455,8,Organic,Social Media,,Mobile,France,0,2,150
6/7/2023,8856,356,6,Organic,Direct,Winter Campaign,Mobile,Canada,1,2,166
6/24/2023,8857,216,2,Social,Direct,,Tablet,USA,0,0,0
6/19/2023,8858,408,4,Referral,Direct,Spring Promo,Tablet,Germany,0,3,237
6/5/2023,8859,279,7,Social,Organic Search,Summer Sale,Desktop,France,1,2,184
6/6/2023,8860,96,4,Referral,Referral,,Tablet,France,1,1,61
6/28/2023,8861,373,10,Social,Referral,Spring Promo,Desktop,Australia,0,2,138
6/22/2023,8862,330,10,Direct,Referral,Winter Campaign,Tablet,Canada,0,0,0
6/25/2023,8863,350,8,Referral,Social Media,Winter Campaign,Mobile,Canada,0,3,441
6/20/2023,8864,567,3,Social,Organic Search,Summer Sale,Desktop,UK,0,1,143
6/26/2023,8865,262,5,Referral,Social Media,Spring Promo,Mobile,UK,1,3,168
6/2/2023,8866,586,4,Organic,Direct,,Tablet,France,1,0,0
6/23/2023,8867,151,8,Referral,Direct,Winter Campaign,Desktop,USA,1,0,0
6/10/2023,8868,282,1,Social,Referral,,Desktop,France,1,3,441
6/7/2023,8869,357,3,Referral,Social Media,,Tablet,USA,1,3,366
6/29/2023,8870,591,3,Organic,Social Media,Spring Promo,Tablet,Germany,0,2,206
6/2/2023,8871,142,7,Organic,Direct,Spring Promo,Tablet,India,1,1,78
6/1/2023,8872,403,1,Direct,Direct,Winter Campaign,Tablet,UK,0,3,255
6/5/2023,8873,552,8,Social,Direct,,Tablet,Germany,1,3,432
6/17/2023,8874,521,7,Organic,Direct,,Desktop,Germany,1,2,150
6/27/2023,8875,571,4,Referral,Direct,,Mobile,India,0,1,79
6/24/2023,8876,588,1,Organic,Organic Search,Summer Sale,Tablet,USA,0,1,99
6/28/2023,8877,423,8,Direct,Social Media,,Desktop,UK,0,1,113
6/15/2023,8878,335,9,Organic,Social Media,Spring Promo,Mobile,Australia,0,0,0
6/26/2023,8879,246,5,Organic,Organic Search,Spring Promo,Mobile,India,1,3,174
6/7/2023,8880,461,8,Organic,Organic Search,Spring Promo,Desktop,France,0,1,60
6/10/2023,8881,304,3,Referral,Social Media,Winter Campaign,Tablet,Germany,0,3,195
6/19/2023,8882,226,6,Organic,Direct,Summer Sale,Desktop,Germany,0,1,51
6/22/2023,8883,495,1,Organic,Referral,,Desktop,Australia,0,1,85
6/24/2023,8884,392,2,Direct,Referral,Summer Sale,Tablet,UK,1,1,102
6/3/2023,8885,414,4,Social,Organic Search,Spring Promo,Mobile,USA,0,3,342
6/11/2023,8886,509,3,Referral,Referral,Spring Promo,Mobile,UK,1,2,296
6/22/2023,8887,554,9,Direct,Organic Search,,Desktop,Germany,1,1,148
6/7/2023,8888,479,3,Social,Referral,,Tablet,India,0,0,0
6/14/2023,8889,86,6,Referral,Direct,Winter Campaign,Desktop,Canada,0,3,285
6/18/2023,8890,585,4,Referral,Direct,Winter Campaign,Tablet,USA,1,0,0
6/27/2023,8891,524,9,Referral,Direct,Summer Sale,Tablet,Canada,1,2,142
6/26/2023,8892,551,3,Referral,Referral,Spring Promo,Desktop,USA,0,1,125
6/30/2023,8893,596,2,Social,Social Media,Winter Campaign,Mobile,Germany,0,2,242
6/17/2023,8894,164,8,Direct,Social Media,Spring Promo,Desktop,India,1,2,150
6/13/2023,8895,321,9,Direct,Organic Search,Summer Sale,Mobile,France,0,3,369
6/12/2023,8896,188,6,Social,Direct,Summer Sale,Tablet,USA,1,0,0
6/28/2023,8897,79,7,Social,Social Media,,Desktop,India,0,1,91
6/28/2023,8898,319,10,Social,Organic Search,,Desktop,UK,1,2,288
6/24/2023,8899,260,4,Organic,Organic Search,Winter Campaign,Desktop,Canada,0,2,192
6/16/2023,8900,352,9,Social,Direct,,Mobile,USA,1,0,0
6/4/2023,8901,174,1,Direct,Organic Search,Spring Promo,Desktop,Canada,1,1,61
6/15/2023,8902,268,2,Organic,Organic Search,Summer Sale,Tablet,India,0,0,0
6/9/2023,8903,137,4,Social,Direct,Spring Promo,Desktop,Canada,0,3,321
6/20/2023,8904,599,6,Organic,Referral,Spring Promo,Tablet,Canada,0,1,53
6/1/2023,8905,255,8,Referral,Direct,Winter Campaign,Tablet,Germany,0,0,0
6/29/2023,8906,453,7,Referral,Social Media,Spring Promo,Tablet,France,0,3,384
6/9/2023,8907,279,6,Direct,Social Media,Summer Sale,Desktop,France,1,3,258
6/27/2023,8908,251,10,Direct,Direct,Summer Sale,Desktop,Canada,0,1,122
6/2/2023,8909,102,10,Direct,Organic Search,Winter Campaign,Mobile,Canada,0,2,142
6/11/2023,8910,299,7,Referral,Direct,Winter Campaign,Tablet,Australia,1,2,170
6/8/2023,8911,162,7,Organic,Social Media,,Tablet,France,0,3,336
6/6/2023,8912,174,3,Social,Social Media,Winter Campaign,Desktop,France,1,2,156
6/24/2023,8913,166,2,Organic,Organic Search,,Desktop,Canada,1,3,330
6/3/2023,8914,115,10,Organic,Direct,,Tablet,Australia,1,3,159
6/26/2023,8915,202,1,Direct,Social Media,,Tablet,Canada,0,1,122
6/17/2023,8916,356,10,Direct,Referral,Spring Promo,Tablet,USA,1,0,0
6/25/2023,8917,409,8,Referral,Social Media,Spring Promo,Tablet,UK,0,2,122
6/27/2023,8918,317,1,Direct,Social Media,Winter Campaign,Desktop,Germany,0,0,0
6/30/2023,8919,501,7,Organic,Social Media,Winter Campaign,Tablet,USA,0,1,127
6/12/2023,8920,240,1,Organic,Referral,Summer Sale,Desktop,Canada,0,3,318
6/10/2023,8921,482,3,Social,Referral,Winter Campaign,Desktop,Germany,1,2,174
6/9/2023,8922,346,9,Social,Social Media,,Tablet,Canada,1,2,156
6/1/2023,8923,147,7,Direct,Social Media,Summer Sale,Tablet,UK,0,1,131
6/7/2023,8924,303,6,Direct,Organic Search,Winter Campaign,Mobile,USA,0,2,152
6/19/2023,8925,148,1,Direct,Referral,,Mobile,Australia,0,0,0
6/17/2023,8926,357,5,Organic,Social Media,Spring Promo,Tablet,Australia,1,2,274
6/27/2023,8927,537,9,Social,Direct,Spring Promo,Tablet,France,1,2,282
6/20/2023,8928,389,1,Organic,Organic Search,Winter Campaign,Mobile,India,0,2,154
6/7/2023,8929,140,2,Referral,Organic Search,,Mobile,Germany,0,1,78
6/6/2023,8930,169,8,Organic,Social Media,Summer Sale,Tablet,Canada,1,2,126
6/12/2023,8931,293,8,Organic,Social Media,Winter Campaign,Desktop,Canada,1,2,184
6/17/2023,8932,550,9,Organic,Direct,Winter Campaign,Tablet,Australia,1,1,84
6/1/2023,8933,386,1,Social,Organic Search,Winter Campaign,Mobile,France,0,3,438
6/12/2023,8934,421,5,Referral,Social Media,,Tablet,Australia,1,2,264
6/30/2023,8935,223,5,Direct,Direct,Spring Promo,Desktop,Germany,0,0,0
6/20/2023,8936,489,5,Social,Direct,,Mobile,USA,1,2,150
6/23/2023,8937,366,7,Direct,Organic Search,Winter Campaign,Desktop,USA,1,2,254
6/27/2023,8938,400,3,Referral,Referral,Summer Sale,Tablet,Germany,0,3,180
6/20/2023,8939,441,9,Social,Direct,Spring Promo,Tablet,India,0,1,113
6/15/2023,8940,594,6,Social,Referral,Winter Campaign,Tablet,France,0,3,435
6/22/2023,8941,155,4,Organic,Social Media,Winter Campaign,Mobile,France,0,0,0
6/17/2023,8942,263,2,Direct,Referral,Spring Promo,Tablet,France,1,3,306
6/8/2023,8943,549,8,Organic,Direct,Winter Campaign,Desktop,Australia,1,0,0
6/26/2023,8944,247,7,Social,Referral,Summer Sale,Tablet,Germany,0,3,288
6/29/2023,8945,312,2,Social,Social Media,,Mobile,Germany,0,1,147
6/18/2023,8946,208,8,Social,Referral,Winter Campaign,Mobile,India,0,1,129
6/11/2023,8947,375,9,Social,Social Media,Summer Sale,Mobile,Germany,1,1,75
6/4/2023,8948,256,1,Direct,Social Media,Spring Promo,Mobile,France,1,2,260
6/7/2023,8949,84,8,Referral,Social Media,,Desktop,UK,0,3,153
6/8/2023,8950,287,10,Organic,Organic Search,Spring Promo,Tablet,Australia,1,3,345
6/23/2023,8951,178,6,Social,Referral,Spring Promo,Mobile,Australia,1,2,180
6/24/2023,8952,178,5,Direct,Organic Search,Winter Campaign,Tablet,India,0,3,165
6/17/2023,8953,186,7,Social,Referral,Winter Campaign,Mobile,USA,1,1,145
6/9/2023,8954,160,9,Direct,Direct,Summer Sale,Desktop,Germany,0,3,375
6/23/2023,8955,232,6,Referral,Social Media,Winter Campaign,Desktop,Canada,1,1,71
6/23/2023,8956,250,7,Organic,Referral,Winter Campaign,Desktop,France,1,1,91
6/1/2023,8957,238,4,Referral,Referral,Summer Sale,Desktop,UK,1,1,116
6/21/2023,8958,120,6,Referral,Referral,Spring Promo,Desktop,India,1,2,230
6/5/2023,8959,402,3,Direct,Organic Search,Winter Campaign,Mobile,USA,1,1,90
6/30/2023,8960,449,10,Organic,Direct,,Mobile,Australia,1,1,113
6/3/2023,8961,200,5,Referral,Direct,Winter Campaign,Mobile,Germany,0,3,264
6/26/2023,8962,173,9,Organic,Direct,,Desktop,Germany,0,1,52
6/22/2023,8963,592,10,Direct,Organic Search,Summer Sale,Tablet,Canada,1,1,115
6/4/2023,8964,546,10,Referral,Organic Search,Winter Campaign,Tablet,Canada,1,2,300
6/12/2023,8965,188,9,Social,Referral,Spring Promo,Desktop,France,0,0,0
6/6/2023,8966,119,4,Direct,Referral,Summer Sale,Tablet,UK,0,1,54
6/23/2023,8967,339,4,Social,Social Media,Spring Promo,Tablet,Germany,1,3,402
6/14/2023,8968,180,6,Direct,Direct,Summer Sale,Mobile,Australia,1,1,105
6/8/2023,8969,101,10,Referral,Direct,Summer Sale,Mobile,Australia,1,0,0
6/6/2023,8970,299,3,Social,Referral,Spring Promo,Desktop,UK,1,1,117
6/24/2023,8971,586,4,Referral,Direct,Spring Promo,Desktop,France,0,3,441
6/20/2023,8972,544,5,Referral,Organic Search,,Desktop,India,1,2,102
6/17/2023,8973,346,10,Organic,Referral,,Desktop,Germany,1,3,270
6/3/2023,8974,447,7,Organic,Social Media,Spring Promo,Tablet,Germany,0,0,0
6/24/2023,8975,496,7,Direct,Organic Search,,Desktop,India,0,2,172
6/14/2023,8976,176,8,Organic,Social Media,Spring Promo,Desktop,USA,0,2,262
6/18/2023,8977,331,8,Referral,Social Media,Spring Promo,Mobile,Canada,1,3,324
6/2/2023,8978,163,9,Direct,Social Media,Summer Sale,Desktop,Germany,0,2,290
6/10/2023,8979,159,6,Direct,Referral,Summer Sale,Desktop,India,0,3,225
6/17/2023,8980,258,9,Social,Direct,Summer Sale,Mobile,USA,0,0,0
6/26/2023,8981,560,1,Referral,Organic Search,Summer Sale,Mobile,France,0,1,115
6/28/2023,8982,247,8,Referral,Organic Search,,Desktop,France,1,1,60
6/26/2023,8983,296,5,Referral,Social Media,Summer Sale,Tablet,UK,0,0,0
6/17/2023,8984,340,5,Organic,Direct,Winter Campaign,Tablet,Canada,0,3,162
6/24/2023,8985,277,4,Organic,Direct,Summer Sale,Mobile,UK,1,3,378
6/24/2023,8986,411,9,Referral,Organic Search,Summer Sale,Mobile,Australia,1,0,0
6/7/2023,8987,250,3,Social,Organic Search,Spring Promo,Mobile,UK,1,0,0
6/8/2023,8988,113,2,Social,Organic Search,Winter Campaign,Mobile,France,1,2,228
6/26/2023,8989,401,7,Social,Direct,,Desktop,Germany,1,0,0
6/3/2023,8990,118,5,Direct,Organic Search,Winter Campaign,Tablet,India,1,3,402
6/28/2023,8991,121,6,Organic,Social Media,Winter Campaign,Mobile,UK,0,1,125
6/19/2023,8992,327,6,Organic,Organic Search,Summer Sale,Mobile,Germany,1,0,0
6/21/2023,8993,236,4,Referral,Referral,Winter Campaign,Mobile,UK,0,3,330
6/14/2023,8994,488,5,Referral,Referral,Summer Sale,Desktop,USA,0,0,0
6/17/2023,8995,378,2,Direct,Social Media,Spring Promo,Desktop,UK,1,2,182
6/19/2023,8996,539,2,Direct,Organic Search,Winter Campaign,Tablet,Australia,0,0,0
6/7/2023,8997,200,1,Referral,Organic Search,,Mobile,India,1,0,0
6/29/2023,8998,402,10,Social,Social Media,Winter Campaign,Desktop,France,1,1,104
6/23/2023,8999,236,4,Referral,Referral,Spring Promo,Tablet,Canada,0,0,0
6/27/2023,9000,323,3,Referral,Direct,Spring Promo,Desktop,Australia,1,3,330
6/30/2023,9001,170,4,Referral,Direct,,Mobile,Australia,0,2,274
6/25/2023,9002,286,9,Social,Referral,Spring Promo,Tablet,USA,1,1,126
6/20/2023,9003,324,6,Organic,Direct,Summer Sale,Desktop,Germany,1,0,0
6/19/2023,9004,503,3,Social,Direct,Winter Campaign,Tablet,Canada,0,1,130
6/15/2023,9005,274,9,Direct,Social Media,,Desktop,India,1,1,77
6/5/2023,9006,64,3,Organic,Social Media,Winter Campaign,Mobile,India,0,0,0
6/13/2023,9007,515,10,Social,Social Media,Summer Sale,Desktop,Canada,1,1,60
6/6/2023,9008,590,8,Referral,Direct,Spring Promo,Mobile,Canada,0,3,318
6/3/2023,9009,106,4,Social,Organic Search,Spring Promo,Tablet,UK,0,1,122
6/12/2023,9010,413,6,Organic,Direct,,Desktop,Australia,1,3,213
6/28/2023,9011,409,7,Social,Direct,Winter Campaign,Mobile,Australia,0,0,0
6/18/2023,9012,382,8,Direct,Organic Search,Spring Promo,Desktop,India,1,0,0
6/4/2023,9013,401,10,Referral,Social Media,,Tablet,India,0,2,130
6/26/2023,9014,426,3,Direct,Organic Search,,Desktop,Germany,0,1,53
6/24/2023,9015,287,2,Social,Direct,,Tablet,Germany,1,2,130
6/4/2023,9016,68,10,Organic,Referral,,Tablet,UK,0,1,56
6/2/2023,9017,513,8,Referral,Organic Search,Spring Promo,Desktop,Germany,1,2,242
6/6/2023,9018,505,5,Direct,Referral,Winter Campaign,Desktop,Germany,1,1,112
6/23/2023,9019,70,4,Organic,Organic Search,Summer Sale,Desktop,Germany,1,2,248
6/6/2023,9020,440,7,Direct,Direct,Spring Promo,Desktop,Germany,0,1,85
6/7/2023,9021,371,3,Organic,Social Media,Spring Promo,Tablet,France,1,0,0
6/4/2023,9022,287,6,Social,Referral,Spring Promo,Mobile,Australia,1,0,0
6/14/2023,9023,520,6,Referral,Social Media,Spring Promo,Tablet,France,1,2,146
6/13/2023,9024,438,8,Referral,Social Media,,Mobile,Canada,1,3,219
6/28/2023,9025,336,5,Organic,Direct,,Tablet,Canada,0,1,132
6/11/2023,9026,536,6,Referral,Social Media,,Desktop,France,0,1,102
6/22/2023,9027,273,7,Referral,Social Media,,Desktop,Australia,1,2,214
6/16/2023,9028,522,9,Organic,Organic Search,,Desktop,India,0,1,96
6/18/2023,9029,309,7,Social,Organic Search,Summer Sale,Mobile,France,1,3,321
6/6/2023,9030,101,3,Social,Organic Search,Spring Promo,Mobile,France,0,3,369
6/9/2023,9031,397,10,Referral,Organic Search,Winter Campaign,Tablet,Germany,1,2,296
6/19/2023,9032,87,7,Direct,Social Media,Summer Sale,Tablet,UK,1,1,114
6/10/2023,9033,445,5,Referral,Social Media,Summer Sale,Tablet,Germany,0,0,0
6/29/2023,9034,278,5,Direct,Direct,Winter Campaign,Mobile,France,0,3,345
6/25/2023,9035,569,5,Direct,Referral,,Tablet,India,0,0,0
6/27/2023,9036,363,4,Referral,Referral,Summer Sale,Desktop,Germany,1,3,342
6/14/2023,9037,202,5,Organic,Organic Search,Summer Sale,Mobile,France,0,1,150
6/28/2023,9038,365,9,Direct,Direct,Spring Promo,Desktop,USA,0,1,85
6/21/2023,9039,541,1,Direct,Direct,Spring Promo,Mobile,India,1,1,149
6/22/2023,9040,482,10,Referral,Social Media,Winter Campaign,Tablet,Canada,0,3,390
6/15/2023,9041,174,1,Referral,Organic Search,Spring Promo,Tablet,Germany,1,0,0
6/26/2023,9042,574,4,Organic,Referral,Winter Campaign,Mobile,USA,0,1,149
6/15/2023,9043,312,6,Direct,Social Media,Summer Sale,Desktop,UK,1,2,170
6/28/2023,9044,524,7,Organic,Organic Search,,Mobile,USA,1,2,154
6/24/2023,9045,297,2,Referral,Organic Search,Summer Sale,Mobile,Canada,0,3,432
6/5/2023,9046,115,7,Social,Social Media,Spring Promo,Tablet,UK,1,0,0
6/4/2023,9047,330,1,Organic,Referral,Winter Campaign,Mobile,Canada,1,3,225
6/29/2023,9048,84,3,Referral,Social Media,,Desktop,Germany,1,1,106
6/23/2023,9049,473,5,Organic,Referral,Summer Sale,Desktop,USA,0,1,63
6/11/2023,9050,235,8,Referral,Organic Search,Winter Campaign,Desktop,Australia,0,3,219
6/4/2023,9051,281,7,Direct,Social Media,Winter Campaign,Mobile,India,0,2,112
6/6/2023,9052,286,10,Organic,Direct,Summer Sale,Mobile,France,1,3,222
6/10/2023,9053,350,7,Social,Direct,Winter Campaign,Tablet,Germany,1,1,68
6/24/2023,9054,440,6,Social,Direct,Spring Promo,Tablet,India,1,2,188
6/12/2023,9055,412,9,Organic,Social Media,,Tablet,USA,0,3,192
6/8/2023,9056,355,10,Referral,Direct,Winter Campaign,Desktop,USA,0,1,75
6/12/2023,9057,455,6,Organic,Direct,Winter Campaign,Desktop,Australia,0,1,80
6/5/2023,9058,387,3,Referral,Organic Search,,Tablet,Germany,1,0,0
6/28/2023,9059,286,4,Social,Referral,Spring Promo,Desktop,Germany,0,0,0
6/11/2023,9060,569,6,Organic,Direct,,Tablet,Australia,1,3,402
6/9/2023,9061,188,10,Social,Referral,,Desktop,Germany,1,3,348
6/21/2023,9062,64,9,Direct,Referral,Spring Promo,Desktop,Australia,1,1,124
6/21/2023,9063,252,5,Social,Organic Search,Spring Promo,Mobile,USA,0,3,354
6/17/2023,9064,473,1,Direct,Social Media,,Desktop,USA,0,0,0
6/21/2023,9065,411,7,Referral,Referral,Summer Sale,Tablet,Canada,0,1,109
6/15/2023,9066,231,7,Referral,Social Media,Winter Campaign,Desktop,UK,0,1,79
6/12/2023,9067,294,4,Direct,Organic Search,Summer Sale,Mobile,Canada,0,3,153
6/21/2023,9068,419,8,Organic,Organic Search,Spring Promo,Mobile,Canada,0,1,136
6/14/2023,9069,101,6,Direct,Social Media,Spring Promo,Tablet,UK,0,1,148
6/1/2023,9070,402,4,Social,Direct,Spring Promo,Mobile,UK,0,2,216
6/3/2023,9071,387,5,Organic,Direct,Summer Sale,Mobile,Canada,1,3,381
6/26/2023,9072,216,10,Direct,Referral,Spring Promo,Tablet,India,1,1,70
6/10/2023,9073,438,4,Social,Social Media,Winter Campaign,Tablet,USA,1,2,192
6/9/2023,9074,446,4,Direct,Social Media,Spring Promo,Mobile,India,0,2,208
6/26/2023,9075,438,3,Direct,Social Media,,Tablet,Australia,0,1,127
6/7/2023,9076,65,5,Direct,Direct,Summer Sale,Mobile,France,0,0,0
6/8/2023,9077,493,7,Direct,Direct,Spring Promo,Mobile,UK,0,3,327
6/3/2023,9078,85,4,Organic,Referral,,Mobile,Canada,1,3,225
6/24/2023,9079,573,10,Referral,Organic Search,,Mobile,Australia,1,3,174
6/5/2023,9080,597,7,Organic,Direct,Summer Sale,Mobile,USA,1,3,228
6/29/2023,9081,172,7,Referral,Social Media,,Desktop,France,0,0,0
6/10/2023,9082,504,7,Organic,Referral,,Desktop,India,0,3,360
6/1/2023,9083,199,2,Referral,Organic Search,,Tablet,USA,1,0,0
6/28/2023,9084,136,8,Social,Referral,,Mobile,France,1,1,149
6/11/2023,9085,232,10,Organic,Social Media,,Tablet,UK,1,1,111
6/30/2023,9086,195,4,Organic,Direct,Spring Promo,Desktop,India,1,2,162
6/18/2023,9087,593,5,Referral,Organic Search,,Mobile,Canada,0,3,423
6/8/2023,9088,220,9,Social,Social Media,,Tablet,UK,1,2,266
6/27/2023,9089,377,3,Referral,Direct,,Mobile,USA,1,2,110
6/10/2023,9090,287,6,Referral,Direct,Spring Promo,Mobile,USA,0,1,57
6/20/2023,9091,542,9,Social,Organic Search,Summer Sale,Tablet,USA,0,1,68
6/17/2023,9092,568,2,Direct,Direct,Winter Campaign,Tablet,India,1,3,285
6/13/2023,9093,415,7,Organic,Referral,Winter Campaign,Desktop,USA,0,1,89
6/29/2023,9094,341,5,Direct,Referral,,Mobile,Australia,1,3,162
6/18/2023,9095,537,9,Social,Referral,,Tablet,USA,0,3,324
6/13/2023,9096,449,9,Referral,Organic Search,Summer Sale,Tablet,Canada,0,1,135
6/30/2023,9097,383,10,Social,Organic Search,,Tablet,USA,1,3,432
6/7/2023,9098,219,3,Referral,Social Media,Summer Sale,Tablet,India,1,3,156
6/15/2023,9099,124,8,Direct,Referral,,Mobile,UK,1,3,438
6/19/2023,9100,462,6,Organic,Referral,Spring Promo,Mobile,UK,1,0,0
6/30/2023,9101,384,2,Direct,Social Media,Spring Promo,Tablet,UK,0,2,202
6/3/2023,9102,580,5,Referral,Direct,Spring Promo,Tablet,Australia,1,1,136
6/24/2023,9103,342,9,Organic,Social Media,Spring Promo,Mobile,India,0,1,112
6/13/2023,9104,352,6,Referral,Direct,Spring Promo,Mobile,France,0,0,0
6/1/2023,9105,467,6,Direct,Social Media,,Tablet,USA,0,2,204
6/5/2023,9106,586,2,Organic,Direct,Summer Sale,Desktop,France,0,1,64
6/5/2023,9107,375,2,Direct,Referral,,Mobile,Australia,1,2,140
6/29/2023,9108,93,4,Social,Organic Search,Summer Sale,Desktop,USA,0,1,84
6/11/2023,9109,432,2,Organic,Organic Search,,Mobile,Canada,1,1,78
6/15/2023,9110,75,2,Referral,Organic Search,Summer Sale,Desktop,USA,0,1,51
6/7/2023,9111,480,9,Social,Direct,Summer Sale,Mobile,Canada,1,3,330
6/10/2023,9112,422,5,Referral,Direct,Winter Campaign,Desktop,Australia,0,0,0
6/5/2023,9113,204,4,Referral,Social Media,Winter Campaign,Mobile,USA,1,1,133
6/24/2023,9114,187,10,Organic,Direct,,Tablet,India,0,0,0
6/25/2023,9115,269,8,Organic,Social Media,Winter Campaign,Mobile,Germany,1,0,0
6/19/2023,9116,77,10,Organic,Direct,Summer Sale,Tablet,Canada,1,3,324
6/2/2023,9117,185,7,Referral,Organic Search,Spring Promo,Tablet,Australia,0,3,171
6/5/2023,9118,316,4,Referral,Direct,,Desktop,India,0,1,92
6/13/2023,9119,315,9,Referral,Organic Search,Summer Sale,Desktop,India,1,2,160
6/13/2023,9120,158,8,Organic,Direct,Spring Promo,Desktop,Canada,1,0,0
6/30/2023,9121,284,6,Social,Social Media,,Tablet,France,1,1,79
6/9/2023,9122,487,7,Organic,Organic Search,,Tablet,UK,0,1,88
6/3/2023,9123,472,1,Social,Social Media,Winter Campaign,Mobile,Canada,0,0,0
6/4/2023,9124,575,3,Direct,Direct,Summer Sale,Tablet,France,0,3,384
6/13/2023,9125,288,9,Organic,Referral,,Desktop,India,0,0,0
6/21/2023,9126,428,6,Direct,Referral,Winter Campaign,Mobile,Australia,1,3,153
6/2/2023,9127,459,2,Social,Organic Search,Summer Sale,Tablet,UK,0,1,84
6/4/2023,9128,465,4,Social,Direct,,Desktop,Australia,1,1,128
6/14/2023,9129,556,4,Referral,Organic Search,Spring Promo,Desktop,Canada,1,0,0
6/30/2023,9130,382,10,Referral,Direct,,Mobile,USA,1,3,213
6/19/2023,9131,387,10,Referral,Direct,Spring Promo,Tablet,Australia,0,2,186
6/27/2023,9132,212,4,Direct,Direct,,Desktop,Germany,0,3,375
6/29/2023,9133,400,7,Direct,Social Media,Summer Sale,Mobile,Germany,1,1,140
6/9/2023,9134,419,6,Referral,Organic Search,Summer Sale,Desktop,Australia,1,3,174
6/6/2023,9135,402,10,Social,Referral,Spring Promo,Tablet,Australia,0,2,262
6/11/2023,9136,377,4,Direct,Direct,Spring Promo,Tablet,Germany,0,0,0
6/7/2023,9137,487,6,Direct,Direct,,Mobile,UK,1,2,168
6/28/2023,9138,165,4,Referral,Direct,Winter Campaign,Mobile,UK,1,2,132
6/15/2023,9139,105,8,Organic,Referral,Spring Promo,Tablet,India,1,1,69
6/27/2023,9140,372,1,Direct,Direct,Summer Sale,Tablet,Canada,1,3,195
6/11/2023,9141,178,9,Referral,Organic Search,Winter Campaign,Mobile,UK,0,1,145
6/11/2023,9142,569,2,Direct,Organic Search,Summer Sale,Desktop,Germany,0,1,133
6/28/2023,9143,558,4,Social,Social Media,Winter Campaign,Tablet,India,1,0,0
